Approved symbol	Alias symbol	Previous symbol
MIR326	hsa-mir-326	MIRN326
MIR328	hsa-mir-328	MIRN328
MIR329-1	hsa-mir-329-1	MIRN329-1
MIR329-2	hsa-mir-329-2	MIRN329-2
MIR330	hsa-mir-330	MIRN330
MIR331	hsa-mir-331	MIRN331
MIR335	hsa-mir-335	MIRN335
MIR337	hsa-mir-337	MIRN337
MIR338	hsa-mir-338	MIRN338
MIR339	hsa-mir-339	MIRN339
MIR340	hsa-mir-340	MIRN340
MIR342	hsa-mir-342	MIRN342
MIR345	hsa-mir-345	MIRN345
MIR346	hsa-mir-346	MIRN346
MIR361	hsa-mir-361	MIRN361
MIR362	hsa-mir-362	MIRN362
MIR363	hsa-mir-363	MIRN363
MIR363	MIR-363	MIRN363
MIR365A	hsa-mir-365-1	MIRN365-1
MIR365A	hsa-mir-365-1	MIR365-1
MIR365B	hsa-mir-365-2	MIRN365-2
MIR365B	hsa-mir-365-2	MIR365-2
MIR367	hsa-mir-367	MIRN367
MIR369	hsa-mir-369	MIRN369
MIR370	hsa-mir-370	MIRN370
MIR371A	hsa-mir-371	MIRN371
MIR371A	hsa-mir-371	MIR371
MIR371B	hsa-mir-371b	
MIR372	hsa-mir-372	MIRN372
MIR373	hsa-mir-373	MIRN373
MIR374A	hsa-mir-374	MIRN374
MIR374A	hsa-mir-374	MIRN374A
MIR374A	hsa-mir-374a	MIRN374
MIR374A	hsa-mir-374a	MIRN374A
MIR374B	hsa-mir-374b	MIRN374B
MIR374C	hsa-mir-374c	
MIR375	hsa-mir-375	MIRN375
MIR376A1	hsa-mir-376a	MIRN376A
MIR376A1	hsa-mir-376a	MIRN376A1
MIR376A1	hsa-mir-376a-1	MIRN376A
MIR376A1	hsa-mir-376a-1	MIRN376A1
MIR376A2	hsa-mir-376a-2	MIRN376A2
MIR376B	hsa-mir-376b	MIRN376B
MIR376C	hsa-mir-368	MIRN368
MIR376C	hsa-mir-368	MIRN376C
MIR376C	hsa-mir-376c	MIRN368
MIR376C	hsa-mir-376c	MIRN376C
MIR377	hsa-mir-377	MIRN377
MIR378A	hsa-mir-378	MIRN378
MIR378A	hsa-mir-378	MIR378
MIR378B	hsa-mir-378b	
MIR378C	hsa-mir-378c	
MIR378D1	hsa-mir-378d-1	
MIR378D2	hsa-mir-378d-2	
MIR378E	hsa-mir-378e	
MIR378F	hsa-mir-378f	
MIR378G	hsa-mir-378g	
MIR378H	hsa-mir-378h	
MIR378I	hsa-mir-378i	
MIR378J	hsa-mir-378j	
MIR379	hsa-mir-379	MIRN379
MIR380	hsa-mir-380	MIRN380
MIR381	hsa-mir-381	MIRN381
MIR381HG	NCRNA00225	C14orf89
MIR382	hsa-mir-382	MIRN382
MIR383	hsa-mir-383	MIRN383
MIR384	hsa-mir-384	MIRN384
MIR409	hsa-mir-409	MIRN409
MIR410	hsa-mir-410	MIRN410
MIR411	hsa-mir-411	MIRN411
MIR412	hsa-mir-412	MIRN412
MIR421	hsa-mir-421	MIRN421
MIR422A	hsa-mir-422a	MIRN422A
MIR423	hsa-mir-423	MIRN423
MIR424	hsa-mir-424	MIRN424
MIR425	hsa-mir-425	MIRN425
MIR429	hsa-mir-429	MIRN429
MIR431	hsa-mir-431	MIRN431
MIR432	hsa-mir-432	MIRN432
MIR433	hsa-mir-433	MIRN433
MIR448	hsa-mir-448	MIRN448
MIR449A	hsa-mir-449	MIRN449
MIR449A	hsa-mir-449	MIRN449A
MIR449A	hsa-mir-449a	MIRN449
MIR449A	hsa-mir-449a	MIRN449A
MIR449B	hsa-mir-449b	MIRN449B
MIR449C	hsa-mir-449c	
MIR450A1	hsa-mir-450	MIRN450
MIR450A1	hsa-mir-450	MIRN450-1
MIR450A1	hsa-mir-450	MIRN450A1
MIR450A1	hsa-mir-450-1	MIRN450
MIR450A1	hsa-mir-450-1	MIRN450-1
MIR450A1	hsa-mir-450-1	MIRN450A1
MIR450A1	hsa-mir-450a-1	MIRN450
MIR450A1	hsa-mir-450a-1	MIRN450-1
MIR450A1	hsa-mir-450a-1	MIRN450A1
MIR450A2	hsa-mir-450-2	MIRN450-2
MIR450A2	hsa-mir-450-2	MIRN450A2
MIR450A2	hsa-mir-450a-2	MIRN450-2
MIR450A2	hsa-mir-450a-2	MIRN450A2
MIR450B	hsa-mir-450b	MIRN450B
MIR451A	hsa-mir-451	MIRN451
MIR451A	hsa-mir-451	MIR451
MIR451B	hsa-mir-451b	
MIR452	hsa-mir-452	MIRN452
MIR454	hsa-mir-454	MIRN454
MIR455	hsa-mir-455	MIRN455
MIR466	hsa-mir-466	
MIR483	hsa-mir-483	MIRN483
MIR484	hsa-mir-484	MIRN484
MIR485	hsa-mir-485	MIRN485
MIR486-1	hsa-mir-486	MIRN486
MIR486-1	hsa-mir-486	MIR486
MIR486-2	hsa-mir-486-2	
MIR487A	hsa-mir-487	MIRN487
MIR487A	hsa-mir-487	MIRN487A
MIR487A	hsa-mir-487a	MIRN487
MIR487A	hsa-mir-487a	MIRN487A
MIR487B	hsa-mir-487b	MIRN487B
MIR488	hsa-mir-488	MIRN488
MIR489	hsa-mir-489	MIRN489
MIR490	hsa-mir-490	MIRN490
MIR490	miR-490	MIRN490
MIR491	hsa-mir-491	MIRN491
MIR492	hsa-mir-492	MIRN492
MIR493	hsa-mir-493	MIRN493
MIR494	hsa-mir-494	MIRN494
MIR495	hsa-mir-495	MIRN495
MIR496	hsa-mir-496	MIRN496
MIR497	hsa-mir-497	MIRN497
MIR497HG	MIR195HG	
MIR498	hsa-mir-498	MIRN498
MIR499A	hsa-mir-499	MIRN499
MIR499A	hsa-mir-499	MIR499
MIR499B	hsa-mir-499a	MIR499A
MIR500A	hsa-mir-500	MIRN500
MIR500A	hsa-mir-500	MIR500
MIR500B	hsa-mir-500b	
MIR501	hsa-mir-501	MIRN501
MIR502	hsa-mir-502	MIRN502
MIR503	hsa-mir-503	MIRN503
MIR503HG	MGC16121	
MIR503HG	H19X	
MIR504	hsa-mir-504	MIRN504
MIR505	hsa-mir-505	MIRN505
MIR506	hsa-mir-506	MIRN506
MIR507	hsa-mir-507	MIRN507
MIR508	hsa-mir-508	MIRN508
MIR509-1	hsa-mir-509	MIRN509
MIR509-1	hsa-mir-509	MIRN509-1
MIR509-1	hsa-mir-509-1	MIRN509
MIR509-1	hsa-mir-509-1	MIRN509-1
MIR509-2	hsa-mir-509-2	MIRN509-2
MIR509-3	hsa-mir-509-3	MIRN509-3
MIR510	hsa-mir-510	MIRN510
MIR511	hsa-mir-511-1	MIRN511-1
MIR511	hsa-mir-511-1	MIR511-2
MIR511	hsa-mir-511-1	MIRN511-2
MIR511	hsa-mir-511-1	MIR511-1
MIR511	hsa-mir-511-2	MIRN511-1
MIR511	hsa-mir-511-2	MIR511-2
MIR511	hsa-mir-511-2	MIRN511-2
MIR511	hsa-mir-511-2	MIR511-1
MIR512-1	hsa-mir-512-1	MIRN512-1
MIR512-2	hsa-mir-512-2	MIRN512-2
MIR513A1	hsa-mir-513-1	MIRN513-1
MIR513A1	hsa-mir-513-1	MIRN513A1
MIR513A1	hsa-mir-513a-1	MIRN513-1
MIR513A1	hsa-mir-513a-1	MIRN513A1
MIR513A2	hsa-mir-513-2	MIRN513-2
MIR513A2	hsa-mir-513-2	MIRN513A-2
MIR513A2	hsa-mir-513-2	MIRN513A2
MIR513B	hsa-mir-513b	MIRN513B
MIR513C	hsa-mir-513c	MIRN513C
MIR514A1	hsa-mir-514-1	MIRN514-1
MIR514A1	hsa-mir-514-1	MIR514-1
MIR514A2	hsa-mir-514-2	MIRN514-2
MIR514A2	hsa-mir-514-2	MIR514-2
MIR514A3	hsa-mir-514-3	MIRN514-3
MIR514A3	hsa-mir-514-3	MIR514-3
MIR514B	hsa-mir-514b	
MIR515-1	hsa-mir-515-1	MIRN515-1
MIR515-2	hsa-mir-515-2	MIRN515-2
MIR516A1	hsa-mir-516-1	MIRN516-1
MIR516A1	hsa-mir-516-1	MIRN516A1
MIR516A1	hsa-mir-516a-1	MIRN516-1
MIR516A1	hsa-mir-516a-1	MIRN516A1
MIR516A2	hsa-mir-516-2	MIRN516-2
MIR516A2	hsa-mir-516-2	MIRN516A2
MIR516A2	hsa-mir-516a-2	MIRN516-2
MIR516A2	hsa-mir-516a-2	MIRN516A2
MIR516B1	hsa-mir-516-4	MIRN516-4
MIR516B1	hsa-mir-516-4	MIRN516B1
MIR516B1	hsa-mir-516b-1	MIRN516-4
MIR516B1	hsa-mir-516b-1	MIRN516B1
MIR516B2	hsa-mir-516-3	MIRN516-3
MIR516B2	hsa-mir-516-3	MIRN516B2
MIR516B2	hsa-mir-516b-2	MIRN516-3
MIR516B2	hsa-mir-516b-2	MIRN516B2
MIR517A	hsa-mir-517a	MIRN517A
MIR517B	hsa-mir-517b	MIRN517B
MIR517C	hsa-mir-517c	MIRN517C
MIR518A1	hsa-mir-518a-1	MIRN518A-1
MIR518A1	hsa-mir-518a-1	MIRN518A1
MIR518A2	hsa-mir-518a-2	MIRN518A-2
MIR518A2	hsa-mir-518a-2	MIRN518A2
MIR518B	hsa-mir-518b	MIRN518B
MIR518C	hsa-mir-518c	MIRN518C
MIR518D	hsa-mir-518d	MIRN518D
MIR518E	hsa-mir-518e	MIRN518E
MIR518F	hsa-mir-518f	MIRN518F
MIR519A1	hsa-mir-519a-1	MIRN519A-1
MIR519A1	hsa-mir-519a-1	MIRN519A1
MIR519A2	hsa-mir-519a-2	MIRN519A-2
MIR519A2	hsa-mir-519a-2	MIRN519A2
MIR519B	hsa-mir-519b	MIRN519B
MIR519C	hsa-mir-519c	MIRN519C
MIR519D	hsa-mir-519d	MIRN519D
MIR519E	hsa-mir-519e	MIRN519E
MIR520A	hsa-mir-520a	MIRN520A
MIR520B	hsa-mir-520b	MIRN520B
MIR520C	hsa-mir-520c	MIRN520C
MIR520D	hsa-mir-520d	MIRN520D
MIR520E	hsa-mir-520e	MIRN520E
MIR520F	hsa-mir-520f	MIRN520F
MIR520G	hsa-mir-520g	MIRN520G
MIR520H	hsa-mir-520h	MIRN520H
MIR521-1	hsa-mir-521-1	MIRN521-1
MIR521-2	hsa-mir-521-2	MIRN521-2
MIR522	hsa-mir-522	MIRN522
MIR523	hsa-mir-523	MIRN523
MIR524	hsa-mir-524	MIRN524
MIR525	hsa-mir-525	MIRN525
MIR526A1	hsa-mir-526a-1	MIRN526A-1
MIR526A1	hsa-mir-526a-1	MIRN526A1
MIR526A2	hsa-mir-526a-2	MIRN526A-2
MIR526A2	hsa-mir-526a-2	MIRN526A2
MIR526B	hsa-mir-526b	MIRN526B
MIR527	hsa-mir-527	MIRN527
MIR532	hsa-mir-532	MIRN532
MIR539	hsa-mir-539	MIRN539
MIR541	hsa-mir-541	MIRN541
MIR542	hsa-mir-542	MIRN542
MIR543	hsa-mir-543	MIRN543
MIR544A	hsa-mir-544	MIRN544
MIR544A	hsa-mir-544	MIR544
MIR544B	hsa-mir-544b	
MIR545	hsa-mir-545	MIRN545
MIR548A1	hsa-mir-548a-1	MIRN548A1
MIR548A2	hsa-mir-548a-2	MIRN548A2
MIR548A3	hsa-mir-548a-3	MIRN548A3
MIR548AA1	hsa-mir-548aa-1	
MIR548AA2	hsa-mir-548aa-2	
MIR548AB	hsa-mir-548ab	
MIR548AC	hsa-mir-548ac	
MIR548AD	hsa-mir-548ad	
MIR548AE1	hsa-mir-548ae-1	
MIR548AE2	hsa-mir-548ae-2	
MIR548AG1	hsa-mir-548ag-1	
MIR548AG2	hsa-mir-548ag-2	
MIR548AH	hsa-mir-548ah	
MIR548AI	hsa-mir-548ai	
MIR548AJ1	hsa-mir-548aj-1	
MIR548AJ2	hsa-mir-548aj-2	
MIR548AK	hsa-mir-548ak	
MIR548AL	hsa-mir-548al	
MIR548AM	hsa-mir-548am	
MIR548AN	hsa-mir-548an	
MIR548AO	hsa-mir-548ao	
MIR548AP	hsa-mir-548ap	
MIR548AQ	hsa-mir-548aq	
MIR548AR	hsa-mir-548ar	
MIR548AS	hsa-mir-548as	
MIR548AT	hsa-mir-548at	
MIR548AU	hsa-mir-548au	
MIR548AV	hsa-mir-548av	
MIR548AW	hsa-mir-548aw	
MIR548AX	hsa-mir-548ax	
MIR548AY	hsa-mir-548ay	
MIR548AZ	hsa-mir-548az	
MIR548B	hsa-mir-548b	MIRN548B
MIR548BA	hsa-mir-548ba	
MIR548BB	MI0029321	
MIR548C	hsa-mir-548c	MIRN548C
MIR548D1	hsa-mir-548d-1	MIRN548D1
MIR548D2	hsa-mir-548d-2	MIRN548D2
MIR548E	hsa-mir-548e	MIRN548E
MIR548F1	hsa-mir-548f-1	MIRN548F1
MIR548F2	hsa-mir-548f-2	MIRN548F2
MIR548F3	hsa-mir-548f-3	MIRN548F3
MIR548F4	hsa-mir-548f-4	MIRN548F4
MIR548F5	hsa-mir-548f-5	MIRN548F5
MIR548G	hsa-mir-548g	MIRN548G
MIR548H1	hsa-mir-548h-1	MIRN548H1
MIR548H2	hsa-mir-548h-2	MIRN548H2
MIR548H3	hsa-mir-548h-3	MIRN548H3
MIR548H4	hsa-mir-548h-4	MIRN548H4
MIR548H5	hsa-mir-548h-5	
MIR548I1	hsa-mir-548i-1	MIRN548I1
MIR548I2	hsa-mir-548i-2	MIRN548I2
MIR548I3	hsa-mir-548i-3	MIRN548I3
MIR548I4	hsa-mir-548i-4	MIRN548I4
MIR548J	hsa-mir-548j	MIRN548J
MIR548K	hsa-mir-548k	MIRN548K
MIR548L	hsa-mir-548l	MIRN548L
MIR548M	hsa-mir-548m	MIRN548M
MIR548N	hsa-mir-548n	MIRN548N
MIR548O	hsa-mir-548o	MIRN548O
MIR548O2	hsa-mir-548o-2	
MIR548P	hsa-mir-548p	MIRN548P
MIR548Q	hsa-mir-548q	
MIR548S	hsa-mir-548s	
MIR548T	hsa-mir-548t	
MIR548U	hsa-mir-548u	
MIR548V	hsa-mir-548v	
MIR548W	hsa-mir-548w	
MIR548X	hsa-mir-548x	
MIR548X2	hsa-mir-548x-2	
MIR548Y	hsa-mir-548y	
MIR548Z	hsa-mir-548z	
MIR549A	hsa-mir-549	MIRN549
MIR549A	hsa-mir-549	MIR549
MIR550A1	hsa-mir-550-1	MIRN550-1
MIR550A1	hsa-mir-550-1	MIR550-1
MIR550A2	hsa-mir-550-2	MIRN550-2
MIR550A2	hsa-mir-550-2	MIR550-2
MIR550A2	hsa-mir-550a-2	MIRN550-2
MIR550A2	hsa-mir-550a-2	MIR550-2
MIR550A3	hsa-mir-550a-3	
MIR550B1	hsa-mir-550b-1	
MIR550B2	hsa-mir-550b-2	
MIR551A	hsa-mir-551a	MIRN551A
MIR551B	hsa-mir-551b	MIRN551B
MIR552	hsa-mir-552	MIRN552
MIR553	hsa-mir-553	MIRN553
MIR554	hsa-mir-554	MIRN554
MIR555	hsa-mir-555	MIRN555
MIR556	hsa-mir-556	MIRN556
MIR557	hsa-mir-557	MIRN557
MIR558	hsa-mir-558	MIRN558
MIR559	hsa-mir-559	MIRN559
MIR561	hsa-mir-561	MIRN561
MIR562	hsa-mir-562	MIRN562
MIR563	hsa-mir-563	MIRN563
MIR564	hsa-mir-564	MIRN564
MIR566	hsa-mir-566	MIRN566
MIR567	hsa-mir-567	MIRN567
MIR568	hsa-mir-568	MIRN568
MIR569	hsa-mir-569	MIRN569
MIR570	hsa-mir-570	MIRN570
MIR571	hsa-mir-571	MIRN571
MIR572	hsa-mir-572	MIRN572
MIR573	hsa-mir-573	MIRN573
MIR574	hsa-mir-574	MIRN574
MIR575	hsa-mir-575	MIRN575
MIR576	hsa-mir-576	MIRN576
MIR577	hsa-mir-577	MIRN577
MIR578	hsa-mir-578	MIRN578
MIR579	hsa-mir-579	MIRN579
MIR580	hsa-mir-580	MIRN580
MIR581	hsa-mir-581	MIRN581
MIR582	hsa-mir-582	MIRN582
MIR583	hsa-mir-583	MIRN583
MIR584	hsa-mir-584	MIRN584
MIR585	hsa-mir-585	MIRN585
MIR586	hsa-mir-586	MIRN586
MIR587	hsa-mir-587	MIRN587
MIR588	hsa-mir-588	MIRN588
MIR589	hsa-mir-589	MIRN589
MIR590	hsa-mir-590	MIRN590
MIR591	hsa-mir-591	MIRN591
MIR592	hsa-mir-592	MIRN592
MIR593	hsa-mir-593	MIRN593
MIR595	hsa-mir-595	MIRN595
MIR596	hsa-mir-596	MIRN596
MIR597	hsa-mir-597	MIRN597
MIR598	hsa-mir-598	MIRN598
MIR599	hsa-mir-599	MIRN599
MIR600	hsa-mir-600	MIRN600
MIR600HG	GL012	C9orf45
MIR600HG	GL012	NCRNA00287
MIR600HG	FLJ22161	C9orf45
MIR600HG	FLJ22161	NCRNA00287
MIR601	hsa-mir-601	MIRN601
MIR602	hsa-mir-602	MIRN602
MIR603	hsa-mir-603	MIRN603
MIR604	hsa-mir-604	MIRN604
MIR605	hsa-mir-605	MIRN605
MIR606	hsa-mir-606	MIRN606
MIR607	hsa-mir-607	MIRN607
MIR608	hsa-mir-608	MIRN608
MIR609	hsa-mir-609	MIRN609
MIR610	hsa-mir-610	MIRN610
MIR611	hsa-mir-611	MIRN611
MIR612	hsa-mir-612	MIRN612
MIR613	hsa-mir-613	MIRN613
MIR614	hsa-mir-614	MIRN614
MIR615	hsa-mir-615	MIRN615
MIR616	hsa-mir-616	MIRN616
MIR617	hsa-mir-617	MIRN617
MIR618	hsa-mir-618	MIRN618
MIR619	hsa-mir-619	MIRN619
MIR620	hsa-mir-620	MIRN620
MIR621	hsa-mir-621	MIRN621
MIR622	hsa-mir-622	MIRN622
MIR623	hsa-mir-623	MIRN623
MIR624	hsa-mir-624	MIRN624
MIR625	hsa-mir-625	MIRN625
MIR626	hsa-mir-626	MIRN626
MIR627	hsa-mir-627	MIRN627
MIR628	hsa-mir-628	MIRN628
MIR629	hsa-mir-629	MIRN629
MIR630	hsa-mir-630	MIRN630
MIR631	hsa-mir-631	MIRN631
MIR632	hsa-mir-632	MIRN632
MIR633	hsa-mir-633	MIRN633
MIR634	hsa-mir-634	MIRN634
MIR635	hsa-mir-635	MIRN635
MIR636	hsa-mir-636	MIRN636
MIR637	hsa-mir-637	MIRN637
MIR638	hsa-mir-638	MIRN638
MIR639	hsa-mir-639	MIRN639
MIR640	hsa-mir-640	MIRN640
MIR641	hsa-mir-641	MIRN641
MIR642A	hsa-mir-642	MIRN642
MIR642A	hsa-mir-642	MIR642
MIR642B	hsa-mir-642b	
MIR643	hsa-mir-643	MIRN643
MIR644A	hsa-mir-644	MIRN644
MIR644A	hsa-mir-644	MIR644
MIR645	hsa-mir-645	MIRN645
MIR646	hsa-mir-646	MIRN646
MIR647	hsa-mir-647	MIRN647
MIR648	hsa-mir-648	MIRN648
MIR649	hsa-mir-649	MIRN649
MIR650	hsa-mir-650	MIRN650
MIR651	hsa-mir-651	MIRN651
MIR652	hsa-mir-652	MIRN652
MIR653	hsa-mir-653	MIRN653
MIR654	hsa-mir-654	MIRN654
MIR655	hsa-mir-655	MIRN655
MIR656	hsa-mir-656	MIRN656
MIR657	hsa-mir-657	MIRN657
MIR658	hsa-mir-658	MIRN658
MIR659	hsa-mir-659	MIRN659
MIR660	hsa-mir-660	MIRN660
MIR661	hsa-mir-661	MIRN661
MIR662	hsa-mir-662	MIRN662
MIR663A	hsa-mir-663	MIRN663
MIR663A	hsa-mir-663	MIR663
MIR663AHG	RP3-410C9.1	
MIR663B	hsa-mir-663b	MIRN663B
MIR664A	hsa-mir-664	MIRN664
MIR664A	hsa-mir-664	MIR664
MIR664B	hsa-mir-664b	MIR644B
MIR665	hsa-mir-665	MIRN665
MIR668	hsa-mir-668	MIRN668
MIR670	hsa-mir-670	
MIR671	hsa-mir-671	MIRN671
MIR675	hsa-mir-675	MIRN675
MIR676	hsa-mir-676	
MIR708	hsa-mir-708	MIRN708
MIR711	hsa-mir-711	
MIR718	hsa-mir-718	
MIR744	hsa-mir-744	MIRN744
MIR758	hsa-mir-758	MIRN758
MIR759	hsa-mir-759	
MIR760	hsa-mir-760	MIRN760
MIR761	hsa-mir-761	
MIR762	hsa-mir-762	
MIR764	hsa-mir-764	
MIR765	hsa-mir-765	MIRN765
MIR766	hsa-mir-766	MIRN766
MIR767	hsa-mir-767	MIRN767
MIR769	hsa-mir-769	MIRN769
MIR770	hsa-mir-770	MIRN770
MIR802	hsa-mir-802	MIRN802
MIR873	hsa-mir-873	MIRN873
MIR874	hsa-mir-874	MIRN874
MIR875	hsa-mir-875	MIRN875
MIR876	hsa-mir-876	MIRN876
MIR877	hsa-mir-877	MIRN877
MIR885	hsa-mir-885	MIRN885
MIR887	hsa-mir-887	MIRN887
MIR888	hsa-mir-888	MIRN888
MIR889	hsa-mir-889	MIRN889
MIR890	hsa-mir-890	MIRN890
MIR891A	hsa-mir-891a	MIRN891A
MIR891B	hsa-mir-891b	MIRN891B
MIR892A	hsa-mir-892a	MIRN892A
MIR892B	hsa-mir-892b	MIRN892B
MIR892C	hsa-mir-892c	
MIR920	hsa-mir-920	MIRN920
MIR921	hsa-mir-921	MIRN921
MIR922	hsa-mir-922	MIRN922
MIR924	hsa-mir-924	MIRN924
MIR933	hsa-mir-933	MIRN933
MIR934	hsa-mir-934	MIRN934
MIR935	hsa-mir-935	MIRN935
MIR936	hsa-mir-936	MIRN936
MIR937	hsa-mir-937	MIRN937
MIR938	hsa-mir-938	MIRN938
MIR939	hsa-mir-939	MIRN939
MIR940	hsa-mir-940	MIRN940
MIR941-1	hsa-mir-941-1	MIRN941-1
MIR941-2	hsa-mir-941-2	MIRN941-2
MIR941-3	hsa-mir-941-3	MIRN941-3
MIR941-4	hsa-mir-941-4	MIRN941-4
MIR942	hsa-mir-942	MIRN942
MIR943	hsa-mir-943	MIRN943
MIR944	hsa-mir-944	MIRN944
MIR1178	hsa-mir-1178	MIRN1178
MIR1179	hsa-mir-1179	MIRN1179
MIR1180	hsa-mir-1180	MIRN1180
MIR1181	hsa-mir-1181	MIRN1181
MIR1182	hsa-mir-1182	MIRN1182
MIR1183	hsa-mir-1183	MIRN1183
MIR1184-1	hsa-mir-1184	MIRN1184
MIR1184-1	hsa-mir-1184	MIR1184
MIR1184-2	hsa-mir-1184-2	
MIR1184-3	hsa-mir-1184-3	
MIR1185-1	hsa-mir-1185-1	MIRN1185-1
MIR1185-2	hsa-mir-1185-2	MIRN1185-2
MIR1193	hsa-mir-1193	
MIR1197	hsa-mir-1197	MIRN1197
MIR1199	hsa-mir-1199	
MIR1200	hsa-mir-1200	MIRN1200
MIR1202	hsa-mir-1202	MIRN1202
MIR1203	hsa-mir-1203	MIRN1203
MIR1204	hsa-mir-1204	
MIR1205	hsa-mir-1205	MIRN1205
MIR1206	hsa-mir-1206	MIRN1206
MIR1207	hsa-mir-1207	MIRN1207
MIR1208	hsa-mir-1208	MIRN1208
MIR1224	hsa-mir-1224	MIRN1224
MIR1225	hsa-mir-1225	MIRN1225
MIR1226	hsa-mir-1226	MIRN1226
MIR1227	hsa-mir-1227	MIRN1227
MIR1228	hsa-mir-1228	MIRN1228
MIR1229	hsa-mir-1229	MIRN1229
MIR1231	hsa-mir-1231	MIRN1231
MIR1233-1	hsa-mir-1233	MIRN1233
MIR1233-1	hsa-mir-1233	MIR1233
MIR1233-2	hsa-mir-1233-2	
MIR1234	hsa-mir-1234	MIRN1234
MIR1236	hsa-mir-1236	MIRN1236
MIR1237	hsa-mir-1237	MIRN1237
MIR1238	hsa-mir-1238	MIRN1238
MIR1243	hsa-mir-1243	MIRN1243
MIR1244-1	hsa-mir-1244	MIRN1244
MIR1244-1	hsa-mir-1244	MIR1244
MIR1244-2	hsa-mir-1244-2	
MIR1244-3	hsa-mir-1244-3	
MIR1245A	hsa-mir-1245	MIRN1245
MIR1245A	hsa-mir-1245	MIR1245
MIR1245B	hsa-mir-1245b	
MIR1246	hsa-mir-1246	MIRN1246
MIR1247	hsa-mir-1247	MIRN1247
MIR1248	hsa-mir-1248	MIRN1248
MIR1249	hsa-mir-1249	MIRN1249
MIR1250	hsa-mir-1250	MIRN1250
MIR1251	hsa-mir-1251	MIRN1251
MIR1252	hsa-mir-1252	MIRN1252
MIR1253	hsa-mir-1253	MIRN1253
MIR1254-1	hsa-mir-1254	MIRN1254
MIR1254-1	hsa-mir-1254	MIR1254
MIR1254-2	hsa-mir-1254-2	
MIR1255A	hsa-mir-1255a	MIRN1255A
MIR1255B1	hsa-mir-1255b-1	MIRN1255B1
MIR1255B2	hsa-mir-1255b-2	MIRN1255B2
MIR1256	hsa-mir-1256	MIRN1256
MIR1257	hsa-mir-1257	MIRN1257
MIR1258	hsa-mir-1258	MIRN1258
MIR1260A	hsa-mir-1260	MIRN1260
MIR1260A	hsa-mir-1260	MIR1260
MIR1260B	hsa-mir-1260b	
MIR1261	hsa-mir-1261	MIRN1261
MIR1262	hsa-mir-1262	MIRN1262
MIR1263	hsa-mir-1263	MIRN1263
MIR1264	hsa-mir-1264	MIRN1264
MIR1265	hsa-mir-1265	MIRN1265
MIR1266	hsa-mir-1266	MIRN1266
MIR1267	hsa-mir-1267	MIRN1267
MIR1268A	hsa-mir-1268	MIRN1268
MIR1268A	hsa-mir-1268	MIR1268
MIR1268B	hsa-mir-1268b	
MIR1269A	hsa-mir-1269	MIRN1269
MIR1269A	hsa-mir-1269	MIR1269
MIR1269B	hsa-mir-1269b	
MIR1270	hsa-mir-1270	MIRN1270
MIR1270	hsa-mir-1270	MIR1270-2
MIR1270	hsa-mir-1270	MIR1270-1
MIR1270	hsa-mir-1270-2	MIRN1270
MIR1270	hsa-mir-1270-2	MIR1270-2
MIR1270	hsa-mir-1270-2	MIR1270-1
MIR1271	hsa-mir-1271	MIRN1271
MIR1272	hsa-mir-1272	MIRN1272
MIR1273A	hsa-mir-1273	MIRN1273
MIR1273A	hsa-mir-1273	MIR1273
MIR1273C	hsa-mir-1273c	
MIR1273D	hsa-mir-1273d	
MIR1273F	hsa-mir-1273f	
MIR1273G	hsa-mir-1273g	
MIR1273H	hsa-mir-1273h	
MIR1275	hsa-mir-1275	MIRN1275
MIR1276	hsa-mir-1276	MIRN1276
MIR1277	hsa-mir-1277	MIRN1277
MIR1278	hsa-mir-1278	MIRN1278
MIR1279	hsa-mir-1279	MIRN1279
MIR1281	hsa-mir-1281	MIRN1281
MIR1282	hsa-mir-1282	MIRN1282
MIR1283-1	hsa-mir-1283-1	MIRN1283-1
MIR1283-2	hsa-mir-1283-2	MIRN1283-2
MIR1284	hsa-mir-1284	MIRN1284
MIR1285-1	hsa-mir-1285-1	MIRN1285-1
MIR1285-2	hsa-mir-1285-2	MIRN1285-2
MIR1286	hsa-mir-1286	MIRN1286
MIR1287	hsa-mir-1287	MIRN1287
MIR1288	hsa-mir-1288	MIRN1288
MIR1289-1	hsa-mir-1289-1	MIRN1289-1
MIR1289-2	hsa-mir-1289-2	MIRN1289-2
MIR1290	hsa-mir-1290	MIRN1290
MIR1291	hsa-mir-1291	MIRN1291
MIR1292	hsa-mir-1292	MIRN1292
MIR1293	hsa-mir-1293	MIRN1293
MIR1294	hsa-mir-1294	MIRN1294
MIR1295A	hsa-mir-1295	MIRN1295
MIR1295A	hsa-mir-1295	MIR1295
MIR1295B	hsa-mir-1295b	
MIR1296	hsa-mir-1296	MIRN1296
MIR1297	hsa-mir-1297	MIRN1297
MIR1298	hsa-mir-1298	MIRN1298
MIR1299	hsa-mir-1299	MIRN1299
MIR1301	hsa-mir-1301	MIRN1301
MIR1302-1	hsa-mir-1302-1	MIRN1302-1
MIR1302-2	hsa-mir-1302-2	MIRN1302-2
MIR1302-3	hsa-mir-1302-3	MIRN1302-3
MIR1302-4	hsa-mir-1302-4	MIRN1302-4
MIR1302-5	hsa-mir-1302-5	MIRN1302-5
MIR1302-6	hsa-mir-1302-6	MIRN1302-6
