"GLA_genenames"	"GLA_pvalue"
"CLCC1"	0.882272263
"C14orf39"	0.786062092
"CDK20"	0.8696298
"PPIP5K2"	0.636451185
"RERGL"	0.847252859
"POLR1B"	0.89043556
"ATF7IP"	0.902060355
"IK"	0.360906863
"PLA2G4C"	0.816672794
"BCL2L15"	0.895495813
"KRT32"	0.882972324
"RBBP6"	0.940445261
"PCF11"	0.914682904
"TM4SF5"	0.875711295
"AASDHPPT"	0.887303922
"PCDHA5"	0.99036203
"PRDM15"	0.755639808
"ABCA2"	0.81828125
"RAPGEF5"	0.892789522
"GAB1"	0.856973039
"GREB1"	0.961626328
"RPS16"	0.907321793
"KLRK1"	0.879460784
"APOA4"	0.919533292
"DPH1"	0.889055862
"GALC"	0.394838644
"C2orf16"	0.893406352
"FIGNL1"	0.923619792
"KLHL12"	0.823853656
"CHIA"	0.544393382
"APCS"	0.900351818
"MFSD6L"	0.901047794
"GBP3"	0.746362337
"ATG4D"	0.881038092
"ZNF766"	0.875642361
"PIK3CD"	0.954233558
"PROM1"	0.870886949
"KBTBD3"	0.912986111
"EXOC1"	0.78931781
"TNRC6C"	0.940313011
"GEN1"	0.859511336
"RALGPS2"	0.70597018
"CUL7"	0.942069547
"RAD54B"	0.196124898
"CCDC36"	0.909059947
"MTMR11"	0.419973958
"DNM1"	0.873395629
"POLE2"	0.869051777
"ELL3"	0.734043096
"TPMT"	0.857496936
"KIAA0319L"	0.878187296
"GRIP1"	0.843382353
"PCDHGA3"	0.990288501
"FRMD3"	0.882542382
"GSTK1"	0.817322304
"CLK4"	0.760253779
"ARHGAP21"	0.91628268
"ADAMTSL1"	0.313878166
"RNPEP"	0.61426828
"CALML4"	0.907156352
"FMNL2"	0.762946793
"LOXL4"	0.844289726
"FAM13B"	0.799594056
"TP63"	0.762195159
"FPGT"	0.913277676
"MAGEC3"	0.887111417
"ZNF446"	0.8511106
"PCDHGB1"	0.991742749
"GALNT11"	0.864050756
"PRDM5"	0.843753064
"GALNS"	0.900462623
"CILP"	0.878433926
"GRB14"	0.757694036
"RTN2"	0.917593444
"FNIP1"	0.867706801
"SEMA4F"	0.843226614
"IBTK"	0.875053105
"ARSJ"	0.901327104
"JAKMIP2"	0.812277369
"CTNNA1"	0.814778901
"MRPL28"	0.904492953
"NMD3"	0.797153799
"CACNA2D2"	0.913559028
"TGM4"	0.315723039
"TULP4"	0.948276144
"KIF5C"	0.826010008
"SUN5"	0.878779616
"MSH5"	0.855358456
"F13B"	0.826971507
"LIMA1"	0.847876838
"LMBRD1"	0.73961346
"TTF1"	0.888789828
"CYP20A1"	0.497321283
"MAN2A1"	0.867464257
"GPRIN3"	0.943905739
"ANKS4B"	0.926277574
"SERPINB1"	0.928336397
"DIAPH2"	0.841058007
"ERCC6"	0.617168096
"ZNF749"	0.708703023
"EPSTI1"	0.420413092
"STIL"	0.922208435
"RNF135"	0.79401348
"SRRT"	0.903580474
"SEMA3E"	0.842538807
"WDFY1"	0.828901654
"TTC31"	0.884002757
"OLFML2B"	0.883454861
"NCOA2"	0.920590788
"OCLN"	0.910115911
"PRC1"	0.73591248
"KTN1"	0.587703227
"CCDC144A"	0.954040033
"DSC3"	0.862571998
"CYP2U1"	0.899593035
"SIPA1L2"	0.705229269
"MARK1"	0.665008681
"EXD1"	0.853490094
"NEO1"	0.870171569
"SPATA20"	0.824819751
"ANKLE1"	0.924961703
"FSD2"	0.885310458
"PCDH17"	0.977020527
"RBM44"	0.513358354
"ZNF132"	0.805177696
"PDSS1"	0.895320159
"EML1"	0.851907169
"ZNF599"	0.896498162
"KIF2B"	0.908122958
"PLEKHG4B"	0.904593546
"SF3B3"	0.894815666
"TARS2"	0.762171671
"ZNF638"	0.908447712
"NTHL1"	0.899283088
"ZNF142"	0.453052492
"PTPRE"	0.845417688
"ZFAND2B"	0.836594669
"ARHGAP18"	0.843439542
"CDADC1"	0.900964052
"HACL1"	0.80372498
"TMED6"	0.910690359
"SETD6"	0.910238971
"SIDT1"	0.843888378
"TPO"	0.942970792
"PTPRA"	0.92771344
"SLC29A4"	0.927526552
"ECT2"	0.360645425
"CRB2"	0.896250511
"SLC8A1"	0.933771957
"MRS2"	0.910275735
"EME2"	0.591276042
"PDE1A"	0.812165543
"FARSB"	0.726336295
"PHKG2"	0.86526297
"UPK3B"	0.924665543
"CYP2D6"	0.944600184
"SAMD9L"	0.869888174
"IL37"	0.856486928
"CEP112"	0.17184181
"EFCAB11"	0.876207618
"CYP2F1"	0.92395578
"VCL"	0.892234988
"RGS12"	0.969638991
"FAM187B"	0.900796058
"NADK"	0.917537275
"LTBP2"	0.931709048
"OAS1"	0.813258783
"PHACTR2"	0.801148897
"PRODH"	0.918331291
"KIF1B"	0.908938419
"AQP11"	0.888540645
"EPG5"	0.407446895
"ACAD8"	0.723407373
"INPP1"	0.793415033
"DGKH"	0.871722324
"MLIP"	0.845140931
"PMS2"	0.914837112
"NRD1"	0.644980086
"PGAP2"	0.871518076
"MS4A14"	0.84568219
"AVIL"	0.809534824
"KIF4A"	0.887071589
"SEMA4C"	0.923444138
"HEPHL1"	0.554019608
"OVGP1"	0.798373162
"CACNA1A"	0.933704555
"ORC3"	0.638862337
"FAM71B"	0.932053207
"CD38"	0.853850082
"CTSB"	0.89504085
"PCDHGA6"	0.991154003
"MGST2"	0.842651654
"KIAA1257"	0.856462929
"ZNF91"	0.915825674
"PTPRD"	0.961171875
"MBTPS1"	0.870072508
"TGM7"	0.908586091
"NUBP1"	0.910690359
"STXBP5L"	0.795449346
"ADAD1"	0.844375511
"LOXL2"	0.934232026
"TTLL12"	0.9139231
"DPYD"	0.540839461
"LRRFIP2"	0.519611928
"NUPL2"	0.88378319
"LDHA"	0.899131434
"KRTAP5-10"	0.912587827
"PLSCR1"	0.876893382
"COIL"	0.849097222
"EPHB6"	0.90573989
"ALG1L"	0.902262561
"TMEM130"	0.895229779
"SLC9A2"	0.899508272
"TRNT1"	0.885029105
"IFT80"	0.506888276
"GALNT5"	0.668865911
"DENND4C"	0.777766544
"AKAP3"	0.947612337
"KDELC2"	0.390302288
"IFRD2"	0.876042177
"GPR137B"	0.650009191
"GAN"	0.910063828
"USO1"	0.86776348
"NMRK1"	0.895662786
"ELF3"	0.874100797
"HIST1H1A"	0.924093648
"C11orf16"	0.898876634
"TEKT4"	0.904941789
"PTPRN2"	0.815373775
"HARBI1"	0.906027369
"KANK3"	0.92240094
"SPECC1L"	0.928171977
"GON4L"	0.740656148
"OLFML2A"	0.917505617
"STK10"	0.626333231
"GUCY2F"	0.838473754
"RBBP8"	0.915672998
"ARMC6"	0.873345588
"ZNF585A"	0.928328227
"KDM5C"	0.953460478
"CRYBA4"	0.893743362
"TMEM168"	0.92833895
"KPTN"	0.920645935
"FBXL18"	0.960116422
"SDAD1"	0.729190666
"ZEB1"	0.917822202
"HECTD3"	0.918714257
"ULK1"	0.914416871
"BTN3A3"	0.908581495
"TTI1"	0.943603452
"NID1"	0.811566074
"OCRL"	0.821644199
"FAM63A"	0.799442913
"DNAJC28"	0.848477328
"PCDHA3"	0.991214257
"GPR87"	0.904880515
"PAXIP1"	0.826596712
"BBS5"	0.732171671
"ZNF114"	0.916429739
"GALM"	0.88472886
"FUT4"	0.911323019
"ACVR2A"	0.866023284
"CYP4B1"	0.845242034
"GNPAT"	0.662334048
"METTL8"	0.785428411
"SSX2IP"	0.845759293
"CRISP3"	0.879581801
"SNAI3"	0.933646855
"TSPAN8"	0.903112745
"KCNU1"	0.239719158
"KIF19"	0.809348958
"AP4E1"	0.66566585
"APOL3"	0.859695159
"HRASLS"	0.878414011
"SHBG"	0.893826083
"GLT8D2"	0.892233456
"CALCOCO1"	0.882997345
"BBS7"	0.729143178
"ACIN1"	0.883440564
"APOBR"	0.962906454
"EIF4G1"	0.506510417
"HABP2"	0.856985294
"DALRD3"	0.84054279
"NFAT5"	0.863269506
"ANKRD12"	0.91965431
"IKBKAP"	0.141054943
"ZNF519"	0.928945568
"MMS19"	0.826012561
"ELAC2"	0.870515727
"SNX18"	0.923520221
"CERKL"	0.506875511
"MYOM1"	0.825042382
"PIP5K1A"	0.844218239
"MICB"	0.914708435
"ODF2"	0.749620609
"CSPG4"	0.983639195
"BCAS1"	0.819053819
"TFB1M"	0.628770425
"ZNF790"	0.896602328
"ACOT4"	0.933514093
"IL17RB"	0.869093648
"SLC22A5"	0.810581597
"ZC3H13"	0.790626532
"CCDC88A"	0.847871221
"CES1"	0.923508987
"ZNF546"	0.993335886
"DDX49"	0.935253268
"CA1"	0.905808313
"SAMHD1"	0.90231107
"DENND2A"	0.863409416
"METTL3"	0.75375
"UBR4"	0.963886336
"PAPPA"	0.912059845
"ANO8"	0.94331393
"SVOPL"	0.862690972
"BRDT"	0.869373979
"TMC8"	0.883129596
"DHX8"	0.849744179
"SERPINB11"	0.85612643
"HECW1"	0.941154514
"ENOSF1"	0.868828125
"PDE6A"	0.79979473
"TMTC1"	0.86841248
"STIP1"	0.890877247
"PRRC2C"	0.225188419
"PFKP"	0.887865094
"GLE1"	0.865253779
"CILP2"	0.972125204
"HPR"	0.908084661
"CIR1"	0.852038909
"MAP3K9"	0.943946078
"NOM1"	0.876843342
"NIPSNAP3A"	0.865958946
"HOOK2"	0.930868566
"AGXT2"	0.889615502
"TCHHL1"	0.894957108
"PSG11"	0.877303411
"KIAA1324"	0.804322406
"MPZL3"	0.909373468
"MMAA"	0.645348754
"LEMD1"	0.887016442
"EIF2AK1"	0.922044016
"MRPS22"	0.840559641
"PLA2G4E"	0.871527778
"CCDC14"	0.469651246
"GYG1"	0.782153799
"ARNT"	0.629400531
"GBA"	0.888904718
"AP1G2"	0.302293709
"FBXO36"	0.881127451
"RASA3"	0.798553411
"HERC6"	0.674310151
"SLC36A4"	0.815177696
"DHPS"	0.929238664
"DEPDC5"	0.927492851
"DISP2"	0.954303513
"CNST"	0.824397978
"ANKLE2"	0.882081801
"BAD"	0.927802798
"TMEM245"	0.804472018
"BRD4"	0.965009191
"MMEL1"	0.801676368
"HSF4"	0.908291973
"KIAA1279"	0.917142565
"COPG1"	0.862971303
"PARP8"	0.878171977
"CPXM2"	0.813778595
"DAGLB"	0.953119894
"XRRA1"	0.790588746
"ING1"	0.895681168
"SPEG"	0.290812908
"CTRL"	0.920536663
"MCMDC2"	0.458645323
"VPS13A"	0.197335069
"LRRC8E"	0.92894761
"GLMN"	0.861687092
"VWCE"	0.895143995
"ACSM1"	0.814298917
"ZC3HC1"	0.85353656
"ATP7B"	0.773151042
"HYOU1"	0.88238511
"WDR25"	0.893559028
"SPATA16"	0.840235396
"ANGPTL6"	0.854408701
"MYO18B"	0.944978043
"BUB1"	0.789314236
"ANO10"	0.895660233
"DQX1"	0.445949244
"EPCAM"	0.876867851
"PNPT1"	0.869785539
"INTS8"	0.758803615
"CTNS"	0.926400123
"CAPN5"	0.914389808
"CPSF3"	0.892191585
"ARL13B"	0.87209712
"NEK5"	0.605803207
"TLN2"	0.924484783
"B3GALNT2"	0.555396752
"ZNF100"	0.840067402
"ZNF669"	0.873134191
"RASSF4"	0.914396957
"RNF32"	0.519312704
"TMC5"	0.894884089
"TATDN1"	0.842624081
"SNX25"	0.738370609
"TYRP1"	0.885426879
"C2orf54"	0.931414931
"CPSF3L"	0.861744792
"NUP210"	0.969262663
"PADI3"	0.917885008
"CHRDL2"	0.900189951
"KLKB1"	0.33580576
"ZCCHC6"	0.903136744
"HEATR4"	0.526912275
"ARHGEF2"	0.838325163
"DIS3L"	0.909543505
"ZFYVE19"	0.902653186
"ZMYM4"	0.910827206
"EDEM1"	0.919660437
"CDHR5"	0.835195057
"INF2"	0.916828533
"SPATS2"	0.915923713
"MARS"	0.878511029
"SLC46A3"	0.834887663
"TNKS"	0.910356924
"WNT10A"	0.863902676
"LAIR1"	0.922536765
"RAPH1"	0.893981822
"ACOT11"	0.905761336
"NCOR2"	0.930519301
"TTLL11"	0.862192096
"ENTPD5"	0.895167484
"GLS2"	0.873524816
"TAF1A"	0.850989073
"IQCH"	0.325490196
"PCDHB14"	0.931253064
"RB1"	0.866584457
"FIBCD1"	0.914584865
"ERCC5"	0.888358354
"OR2F1"	0.935746528
"DHX36"	0.653655025
"CNTROB"	0.929351511
"AFAP1L2"	0.901767259
"TBPL2"	0.888475797
"AKT3"	0.785655637
"KIAA1841"	0.863232741
"NOP58"	0.802895731
"TRIM48"	0.889890727
"RAB37"	0.915782782
"CDKL1"	0.904767157
"SAAL1"	0.896674326
"SLC34A3"	0.740800654
"BUB1B"	0.83407067
"CHRD"	0.833734681
"WDR7"	0.928666258
"FAM86C1"	0.907862541
"SUPT6H"	0.935227737
"ZNF578"	0.884343852
"TSTD2"	0.595927798
"DNMT1"	0.972265114
"EPX"	0.329517463
"IQCJ-SCHIP1"	0.876511438
"ECH1"	0.936897978
"EXOC6"	0.856875
"CAMKMT"	0.907431066
"MRPL24"	0.909133476
"ALKBH3"	0.792536765
"TTC27"	0.86698223
"SPHK2"	0.959762561
"ITPRIPL1"	0.945062296
"ZNF74"	0.961380208
"SLC22A1"	0.761483864
"NUF2"	0.821706495
"THBS3"	0.611869894
"SLC13A3"	0.931146344
"SLC13A2"	0.907698632
"ACSBG1"	0.935473346
"CUX1"	0.935329861
"ARHGEF10"	0.911613562
"A2M"	0.919178922
"HEMGN"	0.907407067
"FMNL3"	0.912971303
"MFHAS1"	0.963027471
"SMG7"	0.753266953
"LAD1"	0.888432904
"FAM20A"	0.88105239
"NAGLU"	0.927016953
"FSCN3"	0.911228554
"SUN2"	0.942219669
"RNF20"	0.81059181
"DNTTIP2"	0.925495302
"THUMPD3"	0.841975082
"ALDH1A1"	0.862140012
"CFLAR"	0.835303309
"SH3D21"	0.929074755
"CNGA1"	0.908343035
"SLC2A8"	0.895416667
"NPAS3"	0.930281863
"GEM"	0.903780127
"EPN3"	0.909074755
"MTHFD1"	0.885166462
"ZNF17"	0.890857843
"CCDC62"	0.90073172
"CHPF"	0.947495404
"IGF1R"	0.957112439
"OTOA"	0.930601001
"XRCC5"	0.757618975
"APOBEC3G"	0.914738051
"LY9"	0.792246732
"POLR2A"	0.981477737
"C9orf117"	0.812456597
"DLAT"	0.905972222
"TNFRSF13B"	0.869326491
"ALOX12B"	0.951896446
"HTR3E"	0.893902165
"MAP4K4"	0.887208435
"C9orf131"	0.850369179
"HKDC1"	0.748137766
"MORC1"	0.432864073
"SH3BP4"	0.951597222
"METTL22"	0.928128064
"HIST1H4B"	0.93325623
"ABCG2"	0.491313828
"PMS1"	0.842800756
"CYP4V2"	0.821355188
"NID2"	0.744384191
"AIMP2"	0.950310458
"HLA-DRB5"	0.924906046
"RAB25"	0.867325368
"PPIL2"	0.870231311
"EPS15L1"	0.943778595
"TNFRSF10A"	0.937081291
"TNFAIP6"	0.911109069
"SLC22A12"	0.924289726
"BHMT2"	0.883487541
"GSG2"	0.951320466
"FSCB"	0.88750817
"ZNF816"	0.820702614
"AGRN"	0.987303411
"ABCG5"	0.924500613
"C22orf15"	0.93146344
"KIF4B"	0.864616524
"HIP1"	0.887157884
"NRIP2"	0.940577512
"LILRB5"	0.840147569
"ZNF527"	0.939266238
"EIF2B2"	0.931117749
"GH1"	0.819659926
"EIF5B"	0.818334355
"DCC"	0.92345435
"GABRA6"	0.765061275
"TECPR2"	0.922308517
"C1orf112"	0.476219873
"BPIFA3"	0.812398897
"INTS4"	0.89486826
"FKBP6"	0.927813521
"GTF2B"	0.916234171
"UGT1A7"	0.878433415
"ANAPC1"	0.828784722
"NOX4"	0.871992953
"B4GALNT3"	0.925512663
"CEP97"	0.916384293
"MYH3"	0.766811683
"KLHL5"	0.933229167
"FOLR3"	0.924238154
"RHBDL2"	0.934188623
"ACADL"	0.805003574
"GBGT1"	0.872229882
"M6PR"	0.920663807
"PIGN"	0.800499387
"KIFC1"	0.943652471
"CNTLN"	0.825195568
"LAMB4"	0.231744792
"INTS2"	0.919130413
"HEATR3"	0.908726001
"DNAJC13"	0.297461193
"SLC27A4"	0.934040033
"KLK10"	0.906649816
"BTN2A1"	0.772584763
"ZCCHC8"	0.8976154
"MAP1B"	0.980063828
"GLB1L2"	0.346811172
"MCM4"	0.898014706
"SMG5"	0.878529922
"FAM129C"	0.931163705
"ANP32E"	0.883525837
"PREPL"	0.89786969
"CKLF-CMTM1"	0.936491524
"SIDT2"	0.884952002
"TTC29"	0.89352788
"AMBRA1"	0.950971712
"ANO4"	0.785319649
"TMC7"	0.932147672
"SLC39A10"	0.911517055
"ZKSCAN4"	0.915566279
"CASC1"	0.900526961
"SNTB1"	0.896772365
"UPK2"	0.895085274
"USP24"	0.785582108
"ZNF611"	0.934742647
"ADAMTS14"	0.859690564
"OGFOD2"	0.933122447
"MXRA5"	0.992027165
"THPO"	0.922674122
"ILDR1"	0.909149306
"TIAM1"	0.964132455
"EXPH5"	0.924049224
"NMI"	0.836804534
"VAC14"	0.938252145
"TMEM79"	0.930540748
"PNLDC1"	0.724228452
"PRSS53"	0.933212316
"ZNF442"	0.888258272
"PCDHA6"	0.991630923
"SEMA4B"	0.936163705
"SYNJ1"	0.761582925
"WDSUB1"	0.810431475
"KRT78"	0.932657782
"FGD2"	0.950169526
"C1QTNF3"	0.909503676
"PCSK4"	0.923037173
"CC2D2B"	0.867281454
"JSRP1"	0.931978145
"RAD51AP2"	0.886125919
"BBS9"	0.834410743
"ZNF613"	0.910791973
"ATP2B3"	0.947973346
"MRPS30"	0.940708742
"PARP14"	0.902886029
"TMEM143"	0.930678105
"MAPK12"	0.919621119
"ASIC3"	0.7716202
"A2ML1"	0.953123468
"CRYL1"	0.927311581
"AGBL5"	0.945176164
"UGGT2"	0.324898386
"CUBN"	0.922571487
"FRMPD1"	0.876480801
"VIT"	0.945860907
"CACNA1F"	0.947611315
"C4BPB"	0.907357537
"ITGA1"	0.889143689
"RP1"	0.939288705
"PON1"	0.916903084
"ARHGAP4"	0.902999387
"ZZEF1"	0.96390625
"EFTUD1"	0.904890217
"DCLRE1A"	0.887912582
"SLC26A1"	0.968483456
"USP44"	0.915277778
"LTA4H"	0.860235907
"SHANK1"	0.965165441
"DTNB"	0.897562296
"ZDHHC11"	0.950267055
"RASGEF1B"	0.887357026
"YY1AP1"	0.889941789
"PTPRN"	0.742632761
"SMARCA1"	0.865643893
"ME2"	0.914768689
"CDH26"	0.243121936
"ESYT3"	0.249791667
"C4orf22"	0.899344873
"BCL6"	0.924150837
"ABCF3"	0.807299837
"ADAM7"	0.870134804
"FREM2"	0.957223754
"ZNF586"	0.911441483
"SSFA2"	0.828300143
"NEK3"	0.837231413
"METTL24"	0.931379187
"TAF2"	0.860542279
"SEL1L3"	0.927264093
"KNG1"	0.840405944
"ECD"	0.286889297
"PKD2L2"	0.846651859
"NOX3"	0.832709355
"GLI1"	0.954584865
"KAT6B"	0.967110396
"LSG1"	0.764269812
"MUTYH"	0.892464257
"ACTN2"	0.772575572
"FAM90A1"	0.943091299
"KCNH5"	0.908117851
"ZNF646"	0.982983047
"C1orf50"	0.931627349
"PTK6"	0.901442504
"SMARCA5"	0.849211091
"LARS2"	0.932762459
"DGKG"	0.712958538
"FAM73B"	0.925726614
"ARHGAP28"	0.938655025
"TRIM6-TRIM34"	0.939554739
"SECISBP2L"	0.925561683
"C14orf105"	0.898399203
"ZNF721"	0.894075266
"MAP3K4"	0.695611213
"PLIN1"	0.933291973
"ACSF2"	0.919351001
"MMP25"	0.918316993
"SLC22A13"	0.939013991
"MUC6"	0.890645425
"GSTCD"	0.905076593
"ACAP2"	0.774109988
"MTRF1"	0.8910769
"SLC22A14"	0.879331087
"CD1B"	0.876692708
"MOGAT1"	0.791780535
"CC2D2A"	0.860886949
"ZNF773"	0.933270016
"HEXDC"	0.947447917
"EHBP1L1"	0.239201389
"SON"	0.980527471
"SERPINA12"	0.925101614
"SCN4A"	0.97916973
"EPHB3"	0.920322202
"FBXO43"	0.945586703
"NEU4"	0.940445772
"CD300LF"	0.937476001
"LYPD3"	0.957775225
"FGD4"	0.911667688
"KRT75"	0.855018382
"FAM166A"	0.914212112
"RSC1A1"	0.946918913
"COL21A1"	0.776667177
"MYO1H"	0.489176368
"APTX"	0.910414114
"HR"	0.948823529
"TJP1"	0.95069904
"HPS1"	0.893602431
"AAAS"	0.748566176
"DMKN"	0.88671058
"KCNT1"	0.92685815
"MYO1F"	0.930867034
"C12orf10"	0.908402267
"ZNF37A"	0.949464869
"MAN2B2"	0.940631638
"TGFBI"	0.913244996
"ASB2"	0.919785029
"DNAJC16"	0.929742136
"GPATCH3"	0.929977022
"ZNF267"	0.899378574
"CREM"	0.92896395
"ADAMTS18"	0.324912684
"JMJD1C"	0.953711193
"SCAF8"	0.890064338
"PRX"	0.824532782
"ACVR1C"	0.911975592
"ADAM19"	0.771114685
"ZCCHC11"	0.92418556
"CEP170"	0.867517361
"CD1E"	0.826812194
"STEAP3"	0.934742647
"ARMC9"	0.796288297
"NEDD4"	0.781235703
"TCERG1"	0.875957414
"CPB1"	0.907710886
"PARP3"	0.898986928
"TRIM42"	0.935870098
"LRRC66"	0.912190053
"CHFR"	0.908688725
"ERBB3"	0.766116217
"DSC1"	0.912462725
"C9orf43"	0.855012766
"SLC26A5"	0.885529514
"SMC1B"	0.895215482
"PPFIBP1"	0.91176777
"STAT4"	0.765933415
"LIPH"	0.87962163
"MTBP"	0.711994485
"ZNF585B"	0.909713542
"FAP"	0.776878064
"CLN5"	0.94185866
"ABCA6"	0.740244077
"TMCO6"	0.888195976
"AHI1"	0.401624285
"SCLY"	0.866388378
"SCPEP1"	0.893934334
"CIDEB"	0.910112847
"SH3TC1"	0.975867545
"PDE12"	0.964610907
"ASCL3"	0.939293811
"MAN2C1"	0.209227431
"LARP7"	0.910070976
"DTL"	0.857718546
"SENP6"	0.87395578
"ALS2CR12"	0.810395221
"MAPKBP1"	0.946156556
"ZNF701"	0.922682292
"IL20"	0.907980494
"ALDH7A1"	0.87393127
"MCTP1"	0.824215686
"ITIH2"	0.836172386
"SMTN"	0.961707006
"EWSR1"	0.902356005
"TPP2"	0.889219261
"FBXL6"	0.914830984
"EPB41L2"	0.882847222
"PLEKHG7"	0.902482639
"STARD13"	0.957675654
"CASC5"	0.842197202
"CHRNA9"	0.933535029
"RINT1"	0.885162377
"TUBA3C"	0.955618873
"OPLAH"	0.92251685
"HRC"	0.953591197
"C11orf53"	0.954969873
"ZNF285"	0.946820874
"TRIM45"	0.880947712
"PIK3CA"	0.838903186
"LRRC45"	0.930219056
"NADSYN1"	0.896308721
"CANT1"	0.963777574
"OSBPL7"	0.942473448
"RAPGEF1"	0.918848039
"MAP3K5"	0.861468035
"INO80"	0.933573836
"STAG2"	0.79951491
"PLXNC1"	0.9431827
"KIF5B"	0.927978452
"TTC23"	0.915622447
"WFIKKN1"	0.975539216
"HLTF"	0.316600286
"DDB1"	0.938094363
"POR"	0.865530535
"OTOP1"	0.95132404
"ASAP1"	0.876119281
"MYPN"	0.918516136
"MYRIP"	0.952085376
"GPR156"	0.908942504
"EGFLAM"	0.874787582
"CKAP5"	0.894632864
"SLC12A4"	0.945053105
"COL13A1"	0.883116319
"AOC2"	0.812391238
"UQCRC1"	0.937069547
"FOXRED1"	0.907183926
"BOD1L1"	0.982583231
"MUC2"	0.975935458
"COL12A1"	0.600577002
"PIGT"	0.930469261
"NLRP1"	0.949677288
"PCYT2"	0.924957618
"RPSA"	0.952172692
"PDE6B"	0.945200674
"DLG1"	0.696135621
"ZSCAN22"	0.927841605
"SYT15"	0.919369894
"CAMSAP2"	0.905564236
"PTPRT"	0.939965278
"PHLDB2"	0.90923509
"APBB2"	0.93692402
"MUSK"	0.88090431
"GPA33"	0.91213031
"SLC7A4"	0.967386642
"ECE2"	0.840412582
"ZNF429"	0.877653186
"GDPD4"	0.531426675
"SLC26A9"	0.807861009
"STK25"	0.892941176
"LCMT2"	0.945394199
"REEP5"	0.945581597
"NDUFV1"	0.944801368
"PIK3AP1"	0.921209661
"GDAP2"	0.904155944
"POU6F2"	0.958139297
"TBCE"	0.602807904
"SNX15"	0.925710784
"SLC26A6"	0.897351409
"VCAN"	0.984644097
"TMPRSS5"	0.912169118
"VWA7"	0.947786458
"NLRP12"	0.57611009
"LMBR1"	0.837338133
"TMEM8A"	0.969929024
"FARP2"	0.287565359
"CMTM1"	0.952292177
"C11orf63"	0.863289931
"RBL2"	0.938102022
"TDRD6"	0.797510723
"SKIV2L"	0.791195364
"ADAP2"	0.918645323
"TSGA13"	0.90747498
"USP38"	0.937780842
"ADAM8"	0.824330065
"MAP4K3"	0.918586601
"POLR3G"	0.931050347
"UPB1"	0.898845486
"ZBTB7C"	0.954441891
"USP32"	0.925323223
"GCC1"	0.953360396
"FAM114A2"	0.90291973
"GALNT14"	0.905095486
"PRDM10"	0.927191074
"CPA6"	0.910800143
"SEMA5B"	0.86740145
"ATP11C"	0.850594363
"COL6A1"	0.960080678
"ACOX1"	0.931018178
"TUBAL3"	0.959170752
"STEAP2"	0.853514093
"MATN2"	0.914716095
"CD244"	0.900882353
"FMO2"	0.841672283
"ITGB7"	0.943063215
"ANXA6"	0.876446589
"PLEKHH1"	0.943994587
"TXNRD1"	0.896696283
"C4orf29"	0.85056781
"GFM1"	0.683309334
"STARD4"	0.942800245
"GRIK1"	0.953192402
"CCDC86"	0.902263583
"FAM83E"	0.964336193
"TC2N"	0.928703023
"ACSM2A"	0.915496834
"EXOC3L1"	0.916685049
"SHCBP1"	0.93839665
"EMP1"	0.95596201
"OSBP2"	0.971957721
"IL12RB2"	0.905417177
"AURKC"	0.931641646
"CPT1A"	0.9492356
"MCM3AP"	0.903303717
"ATL3"	0.919006842
"GLB1L"	0.677117034
"MYBPH"	0.920276757
"TNS3"	0.973792892
"RPGRIP1"	0.927449959
"L3MBTL1"	0.943136234
"LRPPRC"	0.931006434
"RPTOR"	0.966215278
"PARK2"	0.873757659
"VWA3B"	0.277843137
"DLG5"	0.96797692
"NOTCH4"	0.916851511
"ABCA3"	0.986822406
"CD33"	0.949994383
"LTBP4"	0.975548407
"C16orf58"	0.930570874
"DSG4"	0.918002962
"NAALADL1"	0.941987337
"PABPC1L"	0.94740962
"VSIG10"	0.940132251
"PCDHGC3"	0.976007455
"ALDH9A1"	0.880620915
"KCNV2"	0.96471201
"KCNJ16"	0.944509804
"AP4B1"	0.904353554
"PPID"	0.854138583
"ATF6"	0.895045956
"OR2T27"	0.941486928
"IGSF9"	0.922793607
"BBS4"	0.895517259
"TMEM181"	0.87685866
"BCAT1"	0.947336601
"ALG8"	0.857142055
"SH2D4A"	0.861692708
"GAS2L3"	0.948172998
"CYP3A5"	0.87459712
"IFI44"	0.902495915
"ANAPC4"	0.936193321
"ZNF418"	0.896935764
"BAZ2A"	0.960088848
"PYROXD2"	0.915761336
"SLCO1A2"	0.936540033
"DHX58"	0.932938623
"ACO1"	0.849228962
"XYLB"	0.930321691
"CNDP1"	0.922661867
"GPNMB"	0.951605392
"DHX35"	0.860294628
"GART"	0.939028799
"SPAG17"	0.181836193
"SLC4A10"	0.806460376
"EPHX3"	0.956925041
"MX1"	0.949018587
"SH2D3A"	0.902876838
"CCDC88C"	0.928977737
"UBASH3A"	0.941978145
"SLIT1"	0.919226409
"DNAI1"	0.911882659
"PIWIL1"	0.867274306
"MAP3K13"	0.9151154
"SCEL"	0.765969158
"VILL"	0.807312092
"SPATA4"	0.888971099
"KNTC1"	0.527925347
"OR51G2"	0.964323427
"PDGFRB"	0.932180351
"IL12RB1"	0.887281965
"LMLN"	0.83056781
"ARHGEF38"	0.866006434
"REV1"	0.920890523
"KANSL1L"	0.876508885
"KIAA1024"	0.970728145
"TAF1"	0.934328023
"PCDHGB4"	0.989242239
"MON2"	0.899913705
"TRAF5"	0.892963644
"TBC1D8"	0.945754698
"MOK"	0.937193627
